genres,release_date,playtime_forever,item_id
Adventure Indie RPG,2015-02-23,104.0,218230.0
Simulation,2015-02-24,16003.0,230410.0
Simulation,2015-02-24,2412.0,236390.0
Simulation,2015-02-24,21.0,286080.0
Simulation,2015-02-24,463.0,39000.0
Simulation,2015-02-24,70.0,271290.0
RPG Strategy,2015-02-24,363.0,206500.0
Simulation,2015-02-24,10.0,216150.0
Simulation Strategy,2015-02-24,1453.0,220200.0
Adventure,2012-02-10,1322.0,233250.0
Casual,2012-12-10,2365.0,252490.0
Adventure Racing,2006-06-06,2218.0,49520.0
Adventure Racing,2006-07-06,737.0,264140.0
Action Adventure,2008-11-18,507.0,265930.0
Adventure,2008-10-28,19301.0,211820.0
Racing,2007-10-29,2437.0,367540.0
Action Adventure,2006-12-07,86.0,286160.0
Adventure,2008-12-11,106.0,298160.0
Action Adventure,2005-10-20,3341.0,301520.0
Action Adventure,2003-05-11,2504.0,304050.0
Action Adventure Strategy,2002-10-31,4493.0,304930.0
Action Adventure,2015-02-24,85.0,227940.0
Adventure RPG,2015-02-24,8.0,317410.0
Indie Strategy,2015-02-24,272.0,323370.0
Simulation,2015-02-17,14.0,238590.0
Simulation,2015-02-17,3369.0,730.0
Adventure Casual,2015-02-18,596.0,332310.0
Indie RPG Simulation Strategy,2015-02-18,1253.0,333930.0
Action RPG Simulation,2015-02-18,120.0,334230.0
Simulation Strategy,2015-02-18,1824.0,322330.0
Indie,2015-02-19,569.0,346110.0
Simulation,2015-02-19,0.0,407530.0
Indie Simulation Strategy,2015-02-19,1105.0,346900.0
Casual Indie,2015-02-19,218.0,363970.0
Casual Simulation Strategy,2011-05-05,26.0,380840.0
Action Adventure Indie Strategy,2015-02-19,3.0,383080.0
Adventure RPG Strategy,2015-02-19,51.0,389570.0
Adventure Casual Indie,2015-02-19,393.0,391540.0
Indie Sports Strategy,2015-02-19,1287.0,404410.0
Action Indie Sports,2015-02-19,27.0,417860.0
Adventure Free to Play Massively Multiplayer RPG Strategy,2015-02-19,10.0,433340.0
Action Simulation Strategy,2015-02-19,25.0,462930.0
Action Indie Simulation Strategy Early Access,2015-02-19,27.0,314010.0
Action Indie Strategy,2015-02-19,18.0,502550.0
Action Strategy,2015-02-19,38830.0,730.0
Adventure,2015-02-19,23.0,236110.0
Adventure,2015-02-19,408.0,220.0
Adventure Casual Indie,2015-02-19,0.0,340.0
Adventure Casual Indie Simulation,2015-02-19,0.0,320.0
Adventure Casual Indie,2015-02-19,0.0,360.0
Simulation,2015-02-13,0.0,380.0
Simulation,2015-02-13,363.0,4000.0
Racing Simulation Sports,2015-02-13,219.0,4540.0
Action,1994-04-01,0.0,4550.0
Indie,2015-02-13,0.0,475150.0
Adventure Indie,2015-02-13,0.0,400.0
Action Adventure Indie Simulation Strategy,2015-02-13,0.0,420.0
Action Casual Simulation,2015-02-13,1195.0,17390.0
Casual Indie Strategy,2015-02-13,406.0,17410.0
Action Adventure Casual Indie RPG Strategy,2015-02-13,424.0,6060.0
Action Adventure Indie Simulation Strategy,2015-02-13,41.0,11390.0
Adventure Indie,2014-02-25,17.0,20900.0
Strategy,2014-05-12,263.0,10680.0
Adventure Indie,2015-02-13,350.0,43110.0
Action Indie,2015-02-13,125.0,70110.0
Adventure Indie Strategy,2015-02-13,0.0,7520.0
Adventure Casual Indie RPG,2015-02-13,27.0,31280.0
Casual Indie Simulation,2015-02-13,247.0,47780.0
Adventure Indie,2015-02-13,129.0,92800.0
Adventure Indie,2015-02-13,118.0,70000.0
Action Casual,2015-02-16,61.0,620.0
Casual Indie,2012-04-23,125.0,104200.0
Action Racing Sports,2015-02-16,354.0,105600.0
Strategy,2015-02-17,146.0,46500.0
Action Indie,2014-03-14,0.0,46510.0
Action Indie RPG,2014-09-12,0.0,46480.0
Strategy,2015-02-17,0.0,46490.0
Adventure,2015-02-16,0.0,46550.0
Action,2015-02-10,125.0,42140.0
Action,2015-02-10,124.0,22230.0
Action,2015-02-10,0.0,48000.0
Adventure Casual,2015-02-10,192.0,24240.0
Action Free to Play,2015-02-10,0.0,70640.0
Action Adventure Casual Indie,2015-02-10,4791.0,72850.0
Racing Simulation Sports,2015-02-11,0.0,205790.0
Simulation,2015-02-11,125.0,105800.0
Simulation,2015-02-11,77.0,207490.0
Action Casual Indie Strategy,2015-02-11,0.0,211440.0
Action,2015-02-10,118.0,104900.0
Indie RPG Strategy,2015-02-11,158.0,113200.0
Action RPG Early Access,2015-02-11,125.0,201790.0
Action Indie,2014-11-16,125.0,204360.0
Indie,2015-02-12,983.0,10500.0
Casual Indie Massively Multiplayer Racing,2015-02-12,0.0,219150.0
Action Indie,2015-02-12,179.0,219640.0
Action Indie Racing,2015-02-12,0.0,232210.0
Adventure,2015-02-12,548.0,208480.0
Action Indie Early Access,2015-02-06,1.0,17460.0
Adventure Indie RPG Strategy,2015-02-06,2092.0,24980.0
Design amp Illustration Web Publishing,2015-02-06,0.0,222980.0
Action Casual Indie,2015-02-06,2.0,226120.0
Design amp Illustration Web Publishing,2015-02-06,247.0,226700.0
Design amp Illustration Web Publishing,2015-02-06,329.0,57690.0
Design amp Illustration Web Publishing,2015-02-06,1.0,13140.0
Casual Indie,2015-02-06,0.0,17080.0
Indie RPG Strategy,2015-02-03,1.0,38830.0
Adventure Casual,2015-02-03,46.0,208090.0
Simulation,2015-02-03,264.0,230410.0
Indie Simulation,2015-02-03,107.0,243870.0
Adventure Indie,2015-02-03,1.0,263500.0
Action Indie,2014-05-13,81.0,107400.0
Action Adventure Casual Indie Racing,2015-01-30,0.0,223710.0
Action Indie,2015-01-30,5.0,250600.0
Action Adventure Indie,2015-01-30,39.0,202090.0
Adventure Casual Indie Strategy,2015-01-30,35.0,224260.0
Action Adventure Indie RPG Simulation Strategy,2015-01-30,0.0,246280.0
Action Adventure Casual Indie,2014-04-01,234.0,253710.0
Adventure,2015-01-30,3.0,234710.0
Indie Strategy,2015-01-30,576.0,220200.0
Action Strategy,2012-05-10,191.0,222730.0
Adventure Indie,2015-02-02,125.0,224420.0
Action Free to Play,2015-02-02,322.0,35720.0
Action Free to Play,2015-02-02,0.0,213030.0
Action Casual Indie,2015-02-02,128.0,237570.0
Action Indie,2015-02-04,344.0,233250.0
Action Free to Play,2015-02-02,0.0,12100.0
Adventure Casual Indie,2015-02-04,0.0,12110.0
Action Adventure Indie RPG Strategy,2015-02-04,1328.0,12120.0
Adventure Indie,2015-02-04,2642.0,12210.0
Adventure Indie,2015-02-03,0.0,12220.0
Indie Simulation Sports Strategy,2014-11-21,0.0,12230.0
Indie Strategy Early Access,2015-02-04,0.0,12240.0
Indie Simulation Strategy,2015-02-04,0.0,12250.0
Indie RPG,2012-09-05,31.0,237110.0
Action Adventure Indie,2015-02-04,0.0,91310.0
Simulation,2015-02-05,29.0,216250.0
Action Adventure Indie RPG,2015-02-05,156.0,234390.0
Simulation,2015-02-05,125.0,218620.0
Indie,2015-02-05,98.0,252490.0
Simulation,2015-02-05,33.0,252950.0
Indie RPG Strategy,2005-02-01,1107.0,253650.0
Casual Strategy,2015-02-02,0.0,253900.0
Action Indie Sports,2015-02-02,0.0,253920.0
Casual Indie Strategy,2015-02-02,0.0,254020.0
Casual Indie Strategy,2015-02-02,125.0,249990.0
Racing Simulation Sports,2013-04-10,1462.0,49520.0
Adventure Casual Indie RPG Strategy,2015-02-02,0.0,259280.0
Casual Indie Strategy,2015-02-02,145.0,261030.0
Action Casual Indie Simulation Strategy Early Access,2015-01-29,125.0,242700.0
Adventure Casual,2014-03-27,665.0,264710.0
Adventure Casual Indie,2011-10-11,466.0,227300.0
Adventure Indie,2015-01-29,18.0,265210.0
Adventure Casual Indie Simulation,2015-01-29,128.0,265930.0
Action Indie RPG Early Access,2015-02-02,1271.0,211820.0
Adventure Indie,2015-01-29,0.0,367540.0
Adventure Indie,2015-01-29,525.0,268750.0
Indie Simulation Strategy,2015-01-29,0.0,270550.0
RPG Strategy,2015-01-28,586.0,550.0
RPG Strategy,2015-01-27,0.0,223530.0
RPG Strategy,2015-01-27,125.0,271640.0
RPG Strategy,2015-01-27,125.0,244450.0
RPG Strategy,2015-01-27,0.0,222900.0
RPG Strategy,2015-01-27,157.0,246620.0
Action Adventure,2015-01-29,131.0,283290.0
Action Adventure Casual Indie RPG,2015-01-29,0.0,287120.0
Action,2015-01-30,105.0,33910.0
Action Indie,2015-01-30,0.0,33930.0
Indie,2015-01-30,0.0,65700.0
Casual Indie,2015-01-30,0.0,65720.0
Simulation,2015-01-30,0.0,219540.0
Action Indie,2014-02-01,0.0,224580.0
Free to Play Indie Massively Multiplayer,2015-01-30,140.0,291010.0
Indie RPG,2013-06-28,125.0,292380.0
Action Adventure Indie Strategy Early Access,2015-01-30,0.0,293180.0
Action Indie,2015-01-30,195.0,238460.0
Simulation,2015-01-28,0.0,301520.0
Simulation,2015-01-28,945.0,304930.0
Casual Indie,2015-01-28,26.0,238090.0
Casual Indie RPG Strategy,2015-01-28,124.0,306410.0
Action Indie Simulation,2015-01-26,0.0,8600.0
Indie Simulation Early Access,2015-01-28,0.0,8660.0
Action Free to Play Indie,2015-01-28,0.0,211500.0
Indie Simulation Strategy,2015-01-23,166.0,63380.0
RPG Strategy,2015-01-29,814.0,65930.0
Indie,2015-01-26,571.0,200510.0
Adventure Indie,2015-01-26,0.0,310450.0
Adventure Indie,2015-01-26,1.0,280740.0
Adventure Casual Free to Play Indie,2012-02-24,1049.0,206420.0
Adventure Indie,2015-01-26,0.0,315430.0
Adventure Indie,2015-01-26,0.0,317360.0
Action Indie,2012-08-06,10.0,317380.0
Adventure RPG,2015-01-28,612.0,320300.0
Action RPG,2015-01-26,1190.0,241540.0
Indie Strategy,2015-01-27,334.0,221380.0
Action Adventure Free to Play Indie Massively Multiplayer RPG,2015-01-26,159.0,238320.0
Action RPG,2015-01-27,0.0,327890.0
Action Adventure,2015-01-27,4481.0,730.0
Adventure,2015-01-26,17.0,332070.0
Action Adventure Indie,2015-01-27,14.0,333930.0
Action Indie RPG,2015-01-27,171.0,322330.0
Casual Indie,2015-01-26,0.0,341500.0
Strategy,2015-01-23,391.0,346900.0
Action Casual Indie,2015-01-23,54.0,298630.0
Casual Indie,2015-01-23,211.0,356040.0
Action Indie,2017-03-06,0.0,7670.0
Indie Sports,2015-01-23,0.0,8850.0
Action Adventure RPG Simulation Strategy,2015-01-23,119.0,8870.0
Action,2015-01-23,0.0,409710.0
Indie RPG,2015-01-26,0.0,409720.0
Action Adventure Indie,2015-01-21,104.0,363970.0
Free to Play Indie Strategy Early Access,2015-01-20,1.0,365720.0
Simulation,2015-01-21,212.0,238370.0
Indie RPG Strategy,2015-01-21,0.0,397080.0
Simulation,2015-01-21,161.0,219740.0
Indie Simulation Strategy,2015-01-21,0.0,370100.0
Simulation,2015-01-21,0.0,375510.0
Simulation,2015-01-21,0.0,375950.0
Action Indie Strategy,2013-11-08,0.0,382240.0
RPG Strategy,2015-01-28,0.0,383580.0
Adventure Casual,2015-01-22,0.0,385770.0
Casual,2015-01-22,0.0,306040.0
Simulation,2015-01-22,96.0,314020.0
Simulation,2015-01-22,0.0,355150.0
Free to Play Strategy,2015-01-22,144.0,392950.0
Simulation Strategy,2010-08-26,125.0,382490.0
Action Free to Play,2015-01-20,0.0,397620.0
Adventure,2015-01-22,0.0,272890.0
Action Adventure Indie Simulation Strategy,2015-01-20,0.0,310380.0
Action,2015-01-20,0.0,443940.0
Action Free to Play Indie RPG Strategy,2015-01-20,6.0,462930.0
Adventure Indie RPG Strategy,2015-01-20,0.0,273350.0
RPG,2015-01-20,50.0,10.0
Action,2015-01-15,0.0,80.0
Action,2015-01-15,0.0,100.0
Action,2015-01-15,40.0,220.0
Action Free to Play Indie,2015-01-15,0.0,340.0
Action,2015-01-15,3760.0,4000.0
Action Indie Racing,2015-01-16,46.0,23310.0
Action Casual Indie,2015-01-16,44.0,22330.0
Action Sports,2013-01-07,1.0,11390.0
Casual Indie,2015-01-16,925.0,550.0
Adventure Casual Indie,2015-01-16,0.0,223530.0
Casual Indie Simulation,2015-01-16,345.0,8190.0
Adventure Indie,2013-04-06,0.0,92800.0
Adventure Casual Indie Simulation,2011-03-08,444.0,42910.0
Adventure Casual Indie,2015-01-16,4.0,70000.0
Racing Simulation Sports,2015-01-15,85.0,400.0
Adventure Indie RPG,2014-11-15,748.0,620.0
Adventure Indie RPG,2014-11-14,10.0,80000.0
Adventure Casual,2015-01-15,461.0,105600.0
Action,2015-01-15,170.0,20920.0
Indie,2015-01-16,1.0,104600.0
Action,2015-01-15,11.0,107100.0
Action,2015-01-15,0.0,201570.0
Action,2015-01-15,0.0,105450.0
Action,2015-01-15,245.0,102500.0
Action,2015-01-15,456.0,200710.0
Action,2015-01-15,0.0,104900.0
Action,2015-01-15,32.0,50300.0
Action,2015-01-15,524.0,209080.0
Action,2015-01-15,57204.0,730.0
Action,2015-01-15,1283.0,49520.0
Action,2015-01-15,14.0,204360.0
Action,2015-01-13,83.0,205790.0
Adventure Casual Indie,2015-01-13,247.0,219640.0
Indie RPG Simulation,2015-01-12,0.0,232210.0
Action,2015-01-15,6.0,218740.0
Action Adventure,2015-01-13,0.0,102600.0
Action Indie RPG,2015-01-13,7.0,201790.0
Adventure Casual Indie,2012-01-13,0.0,226120.0
Simulation,2015-01-14,21.0,220700.0
Indie,2014-02-20,0.0,47410.0
Casual Indie Simulation,2015-01-09,640.0,109600.0
Free to Play,Jan 2015,132.0,113400.0
Strategy Early Access,2015-01-09,163.0,201230.0
Design amp Illustration Web Publishing,2015-01-09,28.0,207230.0
Design amp Illustration Web Publishing,2015-01-09,103.0,208090.0
Design amp Illustration Web Publishing,2015-01-09,21.0,212070.0
Adventure Casual,2015-01-12,2.0,212390.0
Indie RPG,2015-01-12,1106.0,218230.0
Action Indie,2015-01-12,1400.0,230410.0
Indie Strategy,2015-01-12,279.0,236390.0
Action Adventure RPG,2015-01-12,0.0,238960.0
Strategy,2015-01-07,608.0,243870.0
RPG Strategy,2015-01-07,15.0,286080.0
Indie RPG,2015-01-07,618.0,39120.0
Action Indie Simulation,2015-01-07,4.0,209870.0
RPG Simulation Strategy,2015-01-08,1.0,214420.0
Action Adventure Indie RPG Early Access,2015-01-08,70.0,218470.0
Indie,2015-01-08,31.0,223390.0
Adventure Casual Indie Simulation,2011-03-20,5.0,248570.0
RPG,2015-01-08,16.0,250420.0
RPG,2015-01-08,51.0,265630.0
Simulation,2015-01-08,67.0,202090.0
Simulation,2015-01-08,11.0,224260.0
Action Casual Indie,2013-11-20,0.0,239220.0
Simulation,2008-03-21,1.0,232770.0
Simulation,2015-01-05,210.0,225600.0
Action Free to Play,2015-01-05,284.0,210770.0
Indie RPG Strategy,2014-11-07,11279.0,72850.0
Action Indie Strategy,2015-01-05,3.0,224420.0
Action Casual Indie,2015-01-05,430.0,242760.0
Indie Simulation Strategy Early Access,2015-01-05,66.0,242920.0
Indie Strategy,2013-08-20,0.0,239450.0
Adventure Indie Simulation,2014-12-22,133.0,244850.0
Action Casual Indie,2014-12-23,0.0,12100.0
Indie Strategy,2014-05-05,0.0,12110.0
Action Indie,2014-12-23,0.0,12120.0
RPG Early Access,2018-06-30,791.0,12210.0
Free to Play Massively Multiplayer RPG,2014-12-24,0.0,12220.0
Simulation,2013-11-11,0.0,12230.0
Action Adventure Indie,2014-12-24,0.0,12240.0
Adventure Indie,2014-12-24,0.0,12250.0
Action Adventure Casual Indie,2014-09-18,0.0,91310.0
Indie RPG Early Access,2014-12-29,17.0,216250.0
Indie Massively Multiplayer RPG Early Access,2014-12-29,0.0,234390.0
Indie RPG Strategy,2014-12-29,2499.0,218620.0
Indie Sports,2014-12-19,147.0,207140.0
Indie RPG,2014-12-19,83.0,222900.0
Action Casual Indie,2014-12-22,40.0,204450.0
Action Casual Strategy,2014-12-22,74.0,233270.0
Adventure Casual Indie,2014-12-22,1161.0,252490.0
Indie Massively Multiplayer RPG Early Access,2014-12-19,841.0,252950.0
Indie Strategy,2014-12-22,48.0,249990.0
Action Adventure Casual Indie RPG Strategy,2014-12-22,819.0,214950.0
Adventure Casual,2014-12-18,0.0,247120.0
Action Free to Play,2014-12-18,37.0,270550.0
RPG Strategy,2014-12-18,1.0,8930.0
Simulation,2014-12-18,55.0,244450.0
Action Adventure RPG,2014-12-18,425.0,222880.0
Casual Indie,2014-12-18,635.0,200510.0
Simulation,2006-10-16,1115.0,275850.0
Indie Simulation Strategy,2014-11-18,258.0,239160.0
Action Adventure Indie RPG Early Access,2014-12-16,0.0,282440.0
RPG Strategy,2014-12-16,9.0,282900.0
Indie RPG,2014-12-17,0.0,283290.0
RPG Simulation Strategy,2014-12-17,706.0,286160.0
Adventure Casual Indie,2014-12-17,0.0,287100.0
Action RPG,2014-12-16,261.0,292120.0
Action RPG,2014-12-16,0.0,292140.0
Indie,2014-12-16,6.0,293260.0
Action,2014-12-16,26.0,282800.0
Casual Indie,2014-12-16,6.0,238460.0
Action Adventure,2014-12-16,42.0,237930.0
Action Indie,2014-12-16,100.0,286690.0
Casual Strategy,2014-12-16,0.0,287390.0
Action Indie,2014-12-16,12.0,301520.0
Strategy,2014-12-16,25.0,301640.0
Adventure Free to Play Massively Multiplayer RPG Strategy,2014-12-16,16.0,303210.0
Adventure Casual Indie,2014-12-11,193.0,304050.0
Action Adventure Indie,2014-12-11,13.0,304270.0
Action Adventure Indie,2014-12-11,128.0,304930.0
Action Adventure Indie RPG Simulation Strategy,2014-12-16,205.0,238090.0
Action Adventure Indie,2014-12-11,0.0,8600.0
Action Adventure Indie,2014-12-11,0.0,8660.0
Action Indie,2014-12-11,0.0,211500.0
Action Simulation,2014-12-11,38.0,224600.0
Action RPG Simulation Strategy,2014-12-11,0.0,65930.0
Action Free to Play,2012-07-12,30.0,227700.0
Simulation,2014-12-11,0.0,291480.0
Indie RPG Simulation Strategy,2014-12-11,117.0,227940.0
Action Indie,2014-12-11,910.0,206420.0
Simulation,2014-12-12,1.0,214830.0
Action,2014-12-11,15.0,240970.0
Action Indie,2014-12-12,2.0,317360.0
Casual Indie,2014-12-12,51.0,258160.0
Adventure Casual Indie,2014-12-12,632.0,10090.0
Action RPG,1996-05-31,117.0,42700.0
Indie,2014-12-11,4.0,42710.0
Action Adventure Casual Indie,2014-08-12,0.0,202970.0
Action Indie,2014-12-11,116.0,202990.0
Simulation,2014-12-11,64.0,212910.0
Action Indie,2014-12-11,321.0,250400.0
Action Indie,2014-12-11,69.0,233610.0
Action Indie,2014-12-11,0.0,39520.0
Adventure,2007-10-04,34.0,39650.0
Action Casual,2014-12-08,0.0,39660.0
Action Indie,2014-12-05,18.0,39680.0
Action Indie,2014-12-08,1.0,324160.0
Indie Simulation,2014-12-08,3.0,325100.0
Action Adventure,2014-12-08,161.0,326410.0
Adventure Free to Play Massively Multiplayer RPG,2014-12-04,55.0,24240.0
Action Adventure Indie RPG Simulation Strategy Early Access,2014-11-27,1.0,305620.0
Indie RPG Strategy,2014-12-04,270.0,332500.0
Indie RPG Strategy,2014-11-27,14.0,333600.0
Action Adventure Casual Indie RPG,2014-12-04,32.0,282070.0
Casual Indie RPG Strategy,2014-12-04,49.0,333930.0
Action Strategy,2013-06-06,1.0,333950.0
Indie RPG Simulation Strategy,2014-12-04,0.0,349110.0
Action Casual Indie Racing Sports,2014-12-04,0.0,335240.0
Action Indie Racing,2000-12-14,301.0,335300.0
Indie RPG,2014-12-04,91.0,339610.0
Simulation Sports Strategy,2014-12-04,2.0,341720.0
Adventure Casual,2014-12-04,10121.0,271590.0
Action Indie Strategy,2014-12-04,76.0,345610.0
Strategy,2014-12-09,76.0,346010.0
Adventure Indie Sports,2014-12-09,15.0,346110.0
Action Adventure,2014-12-09,0.0,407530.0
Action Adventure,2014-12-09,149.0,346900.0
Action Adventure Indie,2014-12-09,17.0,339280.0
Adventure Indie RPG Strategy,2014-12-09,0.0,354500.0
Adventure Indie,2014-03-14,0.0,354510.0
Adventure Casual Indie,2014-12-10,0.0,354520.0
Strategy Early Access,2014-11-11,0.0,354530.0
Casual Indie RPG,2014-12-04,0.0,354540.0
Casual Indie RPG Simulation,2014-12-04,0.0,354550.0
Adventure,2014-12-04,0.0,494710.0
Action Indie,2014-09-26,0.0,7670.0
Adventure Indie,2014-12-04,0.0,8850.0
Action Adventure,2014-11-28,2.0,8870.0
Action Indie,2014-12-04,0.0,409710.0
Adventure Indie Early Access,2014-12-01,0.0,409720.0
Adventure,2013-08-09,1975.0,306130.0
Action Adventure Casual Indie Early Access,2014-12-01,868.0,359320.0
Indie Simulation Strategy,2014-11-25,159.0,232090.0
Indie Strategy,2014-11-28,0.0,232150.0
Action Massively Multiplayer Racing,2014-12-01,48.0,363970.0
Action Massively Multiplayer Racing,2014-12-01,3.0,365670.0
Casual Strategy,2014-12-02,56.0,366440.0
Action,2014-12-02,45.0,265930.0
Adventure,2014-12-02,0.0,351710.0
Adventure Indie,2014-12-02,0.0,13540.0
Simulation,2014-12-03,606.0,359550.0
Indie RPG,2014-12-03,1323.0,374320.0
Indie,2014-12-03,171.0,376570.0
Adventure Indie,2014-12-03,0.0,380600.0
Action Casual Simulation Sports Strategy,2014-12-03,4009.0,365590.0
Racing Simulation Sports,2014-12-03,225.0,381210.0
Adventure Casual,2014-12-03,1.0,381990.0
Indie Simulation,2014-12-03,0.0,385800.0
Action Casual Indie Racing Simulation Sports,2014-12-04,99.0,386070.0
Action Adventure,2014-11-25,1.0,386360.0
Action,2014-11-25,205.0,291550.0
Adventure,2014-11-25,1.0,340170.0
Indie RPG Strategy,2014-11-25,35.0,393380.0
Action Indie,2014-11-25,2.0,236110.0
Indie,2014-11-25,0.0,280790.0
Indie,2014-11-25,51.0,418340.0
Action Free to Play Indie Massively Multiplayer RPG,2014-11-25,0.0,420110.0
Action Indie,2014-11-25,1.0,310380.0
Action Casual Free to Play,2013-12-08,0.0,34270.0
Action Casual Free to Play,2013-12-08,0.0,205230.0
Action Casual Free to Play,2013-12-08,0.0,205950.0
Action Casual Free to Play,2013-12-08,553.0,273350.0
Action Free to Play Indie RPG,2014-11-25,19872.0,4000.0
Adventure Indie RPG,2014-11-25,602.0,10180.0
Simulation,2014-11-26,2776.0,10190.0
Strategy,2014-11-26,45.0,8190.0
Simulation,2014-11-26,47.0,47870.0
Action Indie,2014-11-26,569.0,620.0
Action,2014-11-26,447.0,105600.0
Action Indie,2014-11-26,142.0,42680.0
Action,2014-11-26,585.0,42690.0
Casual Indie Strategy,2014-11-26,0.0,205790.0
Action Indie,2014-11-26,367.0,205550.0
Casual Indie Simulation,2014-11-26,9866.0,1250.0
Adventure,1993-01-02,0.0,35420.0
Adventure Casual,1994-01-02,141.0,209080.0
Action,2014-11-26,61193.0,730.0
Action Indie,2014-11-21,8.0,223470.0
Action Racing,2014-11-21,2645.0,55230.0
Action Indie,2014-11-21,0.0,17080.0
Action Indie,2014-01-17,351.0,51100.0
Simulation,2014-11-24,1023.0,99900.0
Action Indie Early Access,2014-11-24,30.0,113420.0
Action Adventure Casual Indie RPG,2014-11-18,230.0,200210.0
Action Adventure,2014-11-18,0.0,206210.0
Action Adventure,2014-11-18,0.0,207230.0
Simulation,1998-08-01,24.0,208090.0
Adventure Casual Racing,2014-11-13,16.0,212800.0
Action Indie,2014-11-13,87.0,218230.0
Action Simulation Sports Strategy,2014-11-14,8.0,230410.0
Action Indie,2014-11-14,1.0,234310.0
Strategy,2014-11-14,534.0,243870.0
Strategy,2014-11-14,0.0,39120.0
Indie RPG,2014-11-14,260.0,223710.0
Adventure Indie Simulation,2014-11-14,88.0,248570.0
Adventure Indie RPG,2014-11-14,3.0,262410.0
RPG,2014-11-14,350.0,265630.0
Action Strategy,2014-11-19,374.0,271290.0
Action Indie Massively Multiplayer Early Access,2014-11-19,2190.0,224260.0
Adventure Casual Free to Play Indie,2014-11-19,0.0,239220.0
Action Adventure RPG,2014-11-19,73.0,253710.0
Free to Play Racing Simulation Sports,2014-11-19,587.0,207140.0
Simulation Sports Strategy,2014-11-19,0.0,368730.0
Simulation,2014-11-19,24373.0,218620.0
Simulation,2014-11-20,9.0,233840.0
Indie RPG,2014-11-20,1007.0,49520.0
Action Adventure Strategy,2014-11-20,0.0,260410.0
Action Casual Indie,2014-11-20,14.0,266430.0
Simulation,2014-11-20,141.0,211820.0
Action Adventure Casual Indie,2014-11-18,0.0,367540.0
Animation amp Modeling Design amp Illustration Utilities,2014-11-14,0.0,270550.0
Action Indie,2014-11-14,6456.0,550.0
Action Casual Indie Strategy,2014-11-20,0.0,223530.0
Adventure Casual Indie,2014-11-14,11.0,228380.0
Action Indie Racing Simulation Early Access,2014-11-14,0.0,272860.0
Adventure Indie RPG,2014-11-14,338.0,282440.0
Casual Indie,2014-11-14,203.0,298240.0
Simulation,2014-11-13,41.0,238460.0
Adventure Indie,2009-08-14,3.0,301520.0
Action Indie,2014-11-13,0.0,302830.0
Action Adventure Indie Massively Multiplayer RPG Early Access,2014-11-13,1.0,304050.0
Strategy,2014-11-13,3507.0,304930.0
Action Adventure Indie Massively Multiplayer RPG,2014-11-13,122.0,63380.0
Action Indie Simulation Early Access,2014-11-13,0.0,224600.0
Adventure Indie,2014-11-07,16.0,312990.0
Casual Indie Strategy,2014-11-07,0.0,227940.0
Action Indie RPG Simulation Early Access,2014-11-07,52.0,206420.0
Adventure Casual Indie RPG,2014-11-07,0.0,315640.0
Strategy,2014-11-05,89.0,222900.0
Strategy,2014-11-05,15.0,317360.0
Indie,2014-11-05,0.0,326960.0
Casual Free to Play Indie Massively Multiplayer RPG,2014-11-05,461.0,24240.0
Massively Multiplayer RPG,2013-08-27,4.0,333930.0
Simulation,2014-11-06,0.0,346900.0
Indie Strategy,2014-11-10,0.0,351790.0
Action Adventure Indie,2014-11-10,1.0,385770.0
Indie Simulation,2014-11-06,7.0,386360.0
Indie,2014-11-10,31.0,391540.0
Action Adventure Indie RPG,2014-11-10,1.0,444090.0
Action Adventure,2014-11-11,36.0,4700.0
Action RPG Strategy,2014-11-11,0.0,8000.0
Adventure Indie,2014-11-11,27.0,400.0
Action RPG,2014-11-11,0.0,23310.0
Action Adventure Indie Racing,2014-11-11,1045.0,1250.0
Action Adventure,2014-11-11,7.0,35420.0
Indie,2014-11-11,0.0,23380.0
Indie Simulation,2014-11-06,156.0,550.0
Indie RPG,2014-11-06,0.0,223530.0
Indie Simulation,2014-11-06,104.0,22380.0
Action Free to Play Indie Massively Multiplayer RPG,2014-11-06,0.0,43000.0
Action Indie,2014-11-06,124.0,105600.0
Simulation,2014-11-06,0.0,8140.0
Simulation,1985-01-01,1908.0,105450.0
Simulation,1992-01-01,0.0,7000.0
Simulation,2009-10-29,225.0,63380.0
Simulation,2014-11-05,11.0,48800.0
Adventure RPG Strategy,2014-10-30,137.0,209080.0
Adventure Casual,2010-12-23,17.0,204360.0
Indie,2011-05-05,0.0,23300.0
Action Adventure,2014-10-28,0.0,224960.0
Action,2014-10-28,0.0,225300.0
Action RPG,2014-10-28,0.0,225320.0
Action RPG,2014-10-28,2221.0,227300.0
Action Indie,2014-10-28,12.0,11020.0
Adventure Indie,2014-10-28,463.0,51100.0
Action RPG,2014-10-28,91.0,99900.0
Action RPG,2014-10-28,0.0,109600.0
Action RPG,2014-10-28,0.0,218230.0
Action RPG,2014-10-28,3297.0,236390.0
Action RPG,2014-10-28,11.0,238260.0
Action RPG,2014-10-28,19.0,262410.0
Simulation,2000-12-13,1.0,224260.0
Simulation,1991-01-02,1604.0,91310.0
Adventure Indie RPG,2014-10-30,615.0,216250.0
Action Adventure Indie RPG,2014-10-30,1247.0,218620.0
Action Adventure Casual Indie RPG,2014-10-30,15629.0,252490.0
Simulation Strategy,2014-10-31,1216.0,252950.0
Design amp Illustration Web Publishing,2014-10-31,1372.0,263280.0
